id,REL_PERS_REF_SURNAME,REL_PERS_REF_FIRST_NAME,Full Name,Birth Year,Birth Country,Birth Place,Death Year,Death Country,Death Place,approbator,archbishop/bishop,author,collaborator/contributor/signer,commentator/eulogist,compiler/editor/revisor,dedicatee,engraver/etcher/illustrator,heirs/widow,printer/publisher,translator,unspecified,DUTCH,ENGLISH,FRENCH,GERMAN,LATIN,SPANISH,1550s,1560s,1570s,1580s,1590s,1600s,1610s,1620s,1630s,1640s,1650s,Birth Region,Death Region,Printing House,House Origion,House Note,Gender,Most Involved Role,Most Involved Language,Most Involved Period
119591,de Bonis,Emerio,Emerio de Bonis,1531.0,Italy,Guastalla,1595.0,Italy,Napoli,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Italy,Italy,,,,Male or Unspecified,author,FRENCH,1590s
119593,Bonaventura,,Bonaventura,1221.0,,,1274.0,,,0,0,13,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0,0,0,1,2,2,1,1,4,1,1,,,,,,Male or Unspecified,author,LATIN,1630s
119594,de La Brosse,François Gilbert,François Gilbert de La Brosse,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,Male or Unspecified,translator,FRENCH,Multi
119595,de Granada,Luis,Luis de Granada,1504.0,Spain,Granada,1588.0,Portugal,Lisboa,0,0,33,1,0,0,0,0,0,0,0,0,0,5,17,0,6,6,5,1,4,4,8,3,5,4,0,0,0,Iberian Union,Iberian Union,,,,Male or Unspecified,author,FRENCH,1590s
119596,de Belleforest,François,François de Belleforest,1530.0,France,Hautes-Pyrénées,1583.0,France,Paris,0,0,0,0,1,1,0,0,0,0,4,0,0,0,6,0,0,0,0,0,1,1,1,2,0,1,0,0,0,France,France,,,,Male or Unspecified,translator,FRENCH,1600s
119602,Lapidanus,Nicolaus,Nicolaus Lapidanus,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,printer/publisher,LATIN,1560s
119603,of Toledo,Julian,Julian of Toledo,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1560s
119604,Boetius,Epo,Epo Boetius,1529.0,Netherlands,Leeuwarden,1599.0,France,Douai,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,4,2,1,0,0,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1570s
119605,Galenus,Mattheus,Mattheus Galenus,1528.0,Netherlands,Westkapelle,1573.0,France,Douai,0,0,11,0,0,0,0,0,0,0,0,2,2,0,3,0,8,0,0,6,4,1,0,1,1,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1560s
119607,Lagache,Etienne,Etienne Lagache,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,printer/publisher,FRENCH,1560s
119608,Plantin,Christophe,Christophe Plantin,,,,1589.0,,,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,1,0,0,0,,,Plantin,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1560s
119609,Dutailly,Louis,Louis Dutailly,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1560s
119610,Le Blancq,Alexandre,Alexandre Le Blancq,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,translator,FRENCH,1570s
119625,de Leuze,Nicolas,Nicolas de Leuze,,Belgium,Frasnes-lez-Buissenal,1598.0,,,2,0,0,0,0,6,0,0,0,0,4,0,0,0,9,0,3,0,0,0,3,1,3,3,1,1,0,0,0,Low Countries,,,,,Male or Unspecified,compiler/editor/revisor,FRENCH,Multi
119629,of Hippo,Augustine,Augustine of Hippo,,,,,,,0,0,26,0,0,0,0,0,0,0,0,0,0,1,4,0,21,0,0,0,1,0,1,5,9,6,4,0,0,,,,,,Male or Unspecified,author,LATIN,1610s
119630,d'Albin de Valsergues,Jean,Jean d'Albin de Valsergues,,France,Toulouse,1566.0,France,Toulouse,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,France,France,,,,Male or Unspecified,author,ENGLISH,1570s
119631,Carter,William,William Carter,1548.0,,,1584.0,,,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,printer/publisher,ENGLISH,1570s
119632,Fowler,John,John Fowler,1537.0,Britain,Bristol,1579.0,Belgium,Namur,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,7,0,0,0,3,0,0,5,0,0,0,0,0,Britain,Low Countries,Fowler,Britain,founder,Male or Unspecified,printer/publisher,LATIN,1600s
119634,Stapleton,Thomas,Thomas Stapleton,1535.0,Britain,Henfield,1598.0,Belgium,Leuven,12,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,5,9,0,2,1,0,0,0,0,Britain,Low Countries,,,,Male or Unspecified,approbator,LATIN,1580s
119635,Van Passchen,Jan,Jan Van Passchen,,,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,Multi
119636,Bristow,Richard,Richard Bristow,1538.0,Britain,Worcester,1581.0,,,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,1,2,0,0,0,0,Britain,,,,,Male or Unspecified,author,LATIN,1610s
119639,de Launoy,Matthieu,Matthieu de Launoy,1537.0,France,La Ferté-Alais,1608.0,,,0,0,4,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,France,,,,,Male or Unspecified,author,FRENCH,1570s
119640,Pennetier,Henri,Henri Pennetier,,,,,,,0,0,4,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1570s
119641,de Mouronval,Jean,Jean de Mouronval,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,FRENCH,1570s
119643,Martin,Gregory,Gregory Martin,1542.0,Britain,Guestling,1582.0,France,Reims,0,0,3,1,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,Britain,France,,,,Male or Unspecified,author,ENGLISH,1600s
119648,du Crocquet,André,André du Crocquet,1540.0,France,Douai,1580.0,France,Valenciennes,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,5,0,0,0,4,0,0,0,1,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1570s
119655,Bacherius,Petrus,Petrus Bacherius,1517.0,Belgium,Gent,1601.0,Belgium,Gent,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,Multi
119660,Costerus,Franciscus,Franciscus Costerus,1532.0,Belgium,Mechelen,1619.0,Belgium,Brussel,0,0,11,0,0,0,0,0,0,0,0,0,0,1,4,0,6,0,0,0,0,3,4,3,1,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1590s
119667,Costerius,Johannes,Johannes Costerius,,Belgium,Aalst,1580.0,France,Douai,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,Multi,LATIN,Multi
119669,Taillepied,Noël,Noël Taillepied,1540.0,,,1589.0,France,Angers,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,France,,,,Male or Unspecified,author,FRENCH,Multi
119670,Bolsec,Jérome-Hermès,Jérome-Hermès Bolsec,,France,Paris,1585.0,France,Lyon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,France,France,,,,Male or Unspecified,author,FRENCH,1580s
119671,de Formanoir,Nicolas,Nicolas de Formanoir,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,Male or Unspecified,author,DUTCH,1580s
119678,Hall,Richard,Richard Hall,,,,1604.0,France,Saint-Omer,2,0,7,0,0,2,0,0,0,0,0,0,0,0,2,0,9,0,0,0,1,5,4,1,0,0,0,0,0,,Low Countries,,,,Male or Unspecified,author,LATIN,1580s
119685,Briant,Alexander,Alexander Briant,1556.0,,,1586.0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,Male or Unspecified,author,ENGLISH,1580s
119686,Six,Jean,Jean Six,1533.0,France,Lille,1586.0,France,Lille,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1580s
119688,de Ligne,Julien,Julien de Ligne,,,,,,,0,0,3,0,0,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,3,3,0,0,0,0,0,0,,,,,,Male or Unspecified,Multi,FRENCH,Multi
119689,de Blois,Louis,Louis de Blois,1506.0,Belgium,Donstiennes,1566.0,France,Liessies,0,0,18,1,0,0,0,0,0,0,0,0,0,0,11,0,7,0,1,2,0,1,4,3,1,2,2,2,0,Low Countries,Low Countries,,,,Male or Unspecified,author,FRENCH,1590s
119690,Froye,Jacques,Jacques Froye,1528.0,France,Raismes,1586.0,,,0,0,0,0,0,0,1,0,0,0,6,0,0,0,6,0,1,0,0,0,0,2,2,2,1,0,0,0,0,Low Countries,,,,,Male or Unspecified,translator,FRENCH,Multi
119696,Maruli?,Marko,Marko Maruli?,1450.0,Croatia,Split,1524.0,Croatia,Split,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,1,3,1,0,0,0,0,0,Italy,Italy,,,,Male or Unspecified,author,FRENCH,1590s
119697,Scarini,Silvestro,Silvestro Scarini,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1580s
119698,Bossemius,Mathias,Mathias Bossemius,1527.0,Netherlands,Amsterdam,1599.0,France,Douai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1580s
119699,Carthusianus,Dionysius,Dionysius Carthusianus,1402.0,Belgium,Rijkel,1471.0,,,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,1,3,3,0,1,2,0,0,Low Countries,,,,,Male or Unspecified,author,Multi,Multi
119700,Loys,Jean,Jean Loys,,,,,,,0,0,3,1,14,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,3,5,3,5,2,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,FRENCH,Multi
119701,Savonarola,Girolamo,Girolamo Savonarola,1452.0,Italy,Ferrara,1498.0,Italy,Firenze,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,Italy,Italy,,,,Male or Unspecified,author,FRENCH,1580s
119702,Doré,Pierre,Pierre Doré,1500.0,France,Orléans,1569.0,France,Paris,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,France,France,,,,Male or Unspecified,author,LATIN,1580s
119703,a Kempis,Thomas,Thomas a Kempis,1380.0,Germany,Kempen,1471.0,Netherlands,Zwolle,0,0,35,0,0,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,1,2,7,10,9,4,1,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1610s
119704,Gerson,Jean,Jean Gerson,1363.0,France,Rethel,1429.0,France,Lyon,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,France,France,,,,Male or Unspecified,author,LATIN,Multi
119705,of Saint Victor,Hugh,Hugh of Saint Victor,1096.0,,,1141.0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1580s
119706,du Pré,Sulpice,Sulpice du Pré,,,,1620.0,,,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,,,,,,Male or Unspecified,translator,FRENCH,1590s
119707,Canisius,Petrus,Petrus Canisius,1521.0,Netherlands,Nijmegen,1597.0,Switzerland,Fribourg,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,5,1,4,0,0,0,0,0,0,Low Countries,Genève,,,,Male or Unspecified,author,LATIN,1570s
119709,Fowler,William,William Fowler,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,printer/publisher,ENGLISH,1570s
119710,Lion,John,John Lion,,,,,,,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,,,,,,Male or Unspecified,printer/publisher,ENGLISH,1580s
119713,des Freux,André,André des Freux,,France,Chartres,1556.0,Italy,Roma,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,2,0,0,0,0,0,France,Italy,,,,Male or Unspecified,author,LATIN,1590s
119714,Salius,Panagius,Panagius Salius,1595.0,France,Saint-Omer,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Low Countries,,,,,Male or Unspecified,author,LATIN,1590s
119715,de Magistri,Yves,Yves de Magistri,,France,Laval,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,France,,,,,Male or Unspecified,author,FRENCH,1590s
119716,Bourcier,Jérôme,Jérôme Bourcier,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,printer/publisher,FRENCH,1590s
119717,Chabanel,Jean,Jean Chabanel,1560.0,France,Toulouse,1620.0,France,Toulouse,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,France,France,,,,Male or Unspecified,translator,FRENCH,1590s
119719,Colin,Nicole,Nicole Colin,1535.0,France,Reims,1608.0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,France,,,,,Male or Unspecified,translator,LATIN,Multi
119721,Ogier,Simon,Simon Ogier,1549.0,France,Saint-Omer,1602.0,France,Saint-Omer,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1600s
119723,Willot,Henri,Henri Willot,,Belgium,Fontaine-l'Evêque,1599.0,Italy,Padova,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,Low Countries,Italy,,,,Male or Unspecified,Multi,LATIN,Multi
119724,de Castro,Jean,Jean de Castro,1540.0,Belgium,Liège,1600.0,Germany,Köln,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Low Countries,Holy Roman Empire,,,,Male or Unspecified,compiler/editor/revisor,FRENCH,1610s
119726,Ferrandus,Fulgentius,Fulgentius Ferrandus,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1590s
119727,Van Herxen,Dirk,Dirk Van Herxen,1381.0,,,1457.0,Netherlands,Zwolle,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,Low Countries,,,,Male or Unspecified,author,FRENCH,1590s
119729,dalla Sega,Filippo,Filippo dalla Sega,1537.0,Italy,Bologna,1596.0,Italy,Roma,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Italy,Italy,,,,Male or Unspecified,author,FRENCH,1590s
119730,Jansenius,Cornelius,Cornelius Jansenius,1510.0,Netherlands,Hulst,1576.0,Belgium,Gent,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,Multi
119732,d'Esne,Michel,Michel d'Esne,1540.0,Belgium,Tournai,1614.0,Belgium,Tournai,0,1,0,0,12,0,8,0,0,0,10,0,0,0,24,0,5,0,0,0,3,6,10,8,2,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,commentator/eulogist,FRENCH,1590s
119734,Loarte,Gaspar,Gaspar Loarte,1498.0,Spain,Medina del Campo,1578.0,,,0,0,9,1,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,3,4,2,1,0,0,0,Iberian Union,,,,,Male or Unspecified,author,FRENCH,1600s
119735,Martinez,Pedro,Pedro Martinez,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1590s
119736,de Atienza,Juan,Juan de Atienza,1546.0,Spain,Valladolid,1592.0,Peru,Lima,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Iberian Union,Peru,,,,Male or Unspecified,author,FRENCH,1590s
119737,Spitilli,Gaspare,Gaspare Spitilli,1560.0,Italy,Campli,1640.0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Italy,,,,,Male or Unspecified,translator,FRENCH,1590s
119738,da Lucca,Pietro,Pietro da Lucca,,,,1522.0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1590s
119739,Frizon,Pierre,Pierre Frizon,1534.0,France,Sault-Saint-Remy,1596.0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,France,,,,,Male or Unspecified,translator,FRENCH,1590s
119740,Boucher,Jean,Jean Boucher,1548.0,France,Paris,1646.0,Belgium,Tournai,5,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,1,1,2,2,0,0,0,France,Low Countries,,,,Male or Unspecified,approbator,FRENCH,Multi
119741,Bartholomieu,Georges,Georges Bartholomieu,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1590s
119742,Auger,Émond,Émond Auger,1530.0,France,Sézanne,1592.0,Italy,Como,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,France,Italy,,,,Male or Unspecified,author,FRENCH,Multi
119743,Bontemps,Auguste,Auguste Bontemps,,France,Arras,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Low Countries,,,,,Male or Unspecified,author,LATIN,1590s
119744,Tyrie,James,James Tyrie,1543.0,Britain,Scotland,1597.0,Vatican,Città del Vaticano,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Britain,Italy,,,,Male or Unspecified,author,LATIN,1590s
119745,Balvaletius,Philippus,Philippus Balvaletius,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,translator,LATIN,1560s
119746,Sylvius,Jean,Jean Sylvius,,France,Lille,1576.0,France,Douai,0,0,1,0,5,0,0,0,0,0,0,0,0,0,5,0,1,0,0,2,2,1,1,0,0,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,commentator/eulogist,FRENCH,Multi
119749,De Meyer,Antoon,Antoon De Meyer,1527.0,Belgium,Vleteren,1597.0,France,Arras,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1570s
119752,Peck,Peter,Peter Peck,1529.0,Netherlands,Zierikzee,1589.0,Belgium,Mechelen,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1570s
119753,Van Langhecruys,Jan,Jan Van Langhecruys,,Netherlands,Hilvarenbeek,1604.0,France,Cassel,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1580s
119754,Maffei,Giovanni Pietro,Giovanni Pietro Maffei,1536.0,Italy,Bergamo,1603.0,Italy,Tivoli,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,1,0,0,0,Italy,Italy,,,,Male or Unspecified,author,LATIN,Multi
119755,Pope Sixtus V,,Pope Sixtus V,1521.0,Italy,Grottammare,1590.0,Italy,Roma,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,Italy,Italy,,,,Male or Unspecified,author,LATIN,Multi
119756,Capet,Jean,Jean Capet,,,,1599.0,France,Lille,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,Low Countries,,,,Male or Unspecified,author,LATIN,1580s
119759,Obrizius,Robertus,Robertus Obrizius,,,,1584.0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1580s
119760,Fabri,Johannes,Johannes Fabri,1504.0,,,1558.0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1570s
119761,de Viexmont,Claude,Claude de Viexmont,,,,,,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,1,0,1,1,1,0,,,,,,Male or Unspecified,author,LATIN,Multi
119762,Perpiñà,Pedro Juan,Pedro Juan Perpiñà,1530.0,Spain,Elche,1566.0,France,Paris,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,Iberian Union,France,,,,Male or Unspecified,author,LATIN,Multi
119764,Fisher,John,John Fisher,1459.0,Britain,East Riding of Yorkshire,1535.0,Britain,London,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Britain,Britain,,,,Male or Unspecified,author,LATIN,1570s
119766,de Berghes,Maximilien,Maximilien de Berghes,1518.0,,,1570.0,Netherlands,Bergen op Zoom,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,Low Countries,,,,Male or Unspecified,dedicatee,FRENCH,1560s
119768,Moschus,François,François Moschus,,Belgium,Nivelles,,,,0,0,1,0,12,0,1,0,0,0,0,1,0,0,1,0,14,0,0,0,0,0,0,7,4,2,2,0,0,Low Countries,,,,,Male or Unspecified,commentator/eulogist,LATIN,1600s
119771,de Monceaux,François,François de Monceaux,,,,,,,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,Multi
119773,De Meyer,Philippe,Philippe De Meyer,1565.0,France,Arras,1637.0,France,Arras,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,1,2,1,2,0,0,Low Countries,Low Countries,,,,Male or Unspecified,commentator/eulogist,LATIN,Multi
119774,Herby,André,André Herby,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,approbator,FRENCH,1600s
119779,of Alexandria,Athanasius,Athanasius of Alexandria,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1590s
119780,Marchant,Clément,Clément Marchant,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,Male or Unspecified,Multi,FRENCH,1590s
119784,of Cantimpré,Thomas,Thomas of Cantimpré,1200.0,,,1270.0,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,Multi
119785,Colveneere,Georges,Georges Colveneere,1564.0,Belgium,Sint-Joris-Winge,1649.0,France,Douai,177,0,1,1,0,8,3,0,0,0,1,0,0,35,82,0,73,0,0,0,0,0,3,44,66,39,34,4,0,Low Countries,Low Countries,,,,Male or Unspecified,approbator,FRENCH,1610s
119786,Wild,Johann,Johann Wild,1495.0,,,1554.0,Germany,Mainz,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,1,0,2,0,2,1,0,0,0,,Holy Roman Empire,,,,Male or Unspecified,author,LATIN,Multi
119787,Boucquet,Jean,Jean Boucquet,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,translator,LATIN,1590s
119792,de Ribadeneyra,Pedro,Pedro de Ribadeneyra,1526.0,Spain,Toledo,1611.0,Spain,Madrid,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,2,1,0,0,0,0,3,2,2,0,3,0,0,Iberian Union,Iberian Union,,,,Male or Unspecified,author,FRENCH,Multi
119793,of Panopolis,Nonnus,Nonnus of Panopolis,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1590s
119795,de Montmorency,Nicolas,Nicolas de Montmorency,1556.0,,,1617.0,Belgium,Gent,0,0,7,0,0,0,4,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,2,5,3,1,0,0,0,,Low Countries,,,,Male or Unspecified,author,FRENCH,1600s
