Id,Label,rel_pers_ref_surname,rel_pers_ref_first_name,full name,birth year,birth country,birth place,death year,death country,death place,approbator,archbishop/bishop,author,collaborator/contributor/signer,commentator/eulogist,compiler/editor/revisor,dedicatee,engraver/etcher/illustrator,heirs/widow,printer/publisher,translator,unspecified,dutch,english,french,german,latin,spanish,1550s,1560s,1570s,1580s,1590s,1600s,1610s,1620s,1630s,1640s,1650s,birth region,death region,printing house,house origion,house note,gender,most involved role,most involved language,most involved period,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,modularity_class,stat_inf_class,clustering,triangles,eigencentrality,X,Y
119377,Jean de La Rivière,de La Rivière,Jean,Jean de La Rivière,1573,Belgium,Antwerpen,,,,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,Low Countries,,,,,Male or Unspecified,printer/publisher,Multi,1610s,6,7,5,0.362191,0.382252,0.000004,0.01949,0.01949,0.000356,0,1,41,0.666667,10,0.048169,583.859009,336.995728
119378,Guillaume Robat,Robat,Guillaume,Guillaume Robat,,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,Male or Unspecified,printer/publisher,LATIN,1610s,4,7,6,0.302048,0.317138,0,0.005219,0.005219,0.000308,0,3,59,1,6,0.013895,1075.485962,1204.020264
119379,Josse Laurent,Laurent,Josse,Josse Laurent,,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,Male or Unspecified,printer/publisher,LATIN,1610s,4,7,6,0.302048,0.317138,0,0.005219,0.005219,0.000308,0,3,59,1,6,0.013895,1036.155029,1271.374756
119383,Adrien Quinqué,Quinqué,Adrien,Adrien Quinqué,,France,Douai,1647,Belgium,Tournai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Low Countries,Low Countries,,,,Male or Unspecified,printer/publisher,LATIN,1640s,2,2,6,0.278987,0.290398,0,0.002664,0.002664,0.000163,0,25,65,1,1,0.006727,1590.266357,-608.523621
119385,Jacques Coulon,Coulon,Jacques,Jacques Coulon,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,Male or Unspecified,author,LATIN,1620s,1,2,6,0.269914,0.279553,0,0.001279,0.001279,0.000138,0,5,38,0,0,0.003682,308.561127,-1620.27832
119387,Christophe Beys,Beys,Christophe,Christophe Beys,1575,Belgium,Antwerpen,1645,France,Lille,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,printer/publisher,FRENCH,1610s,2,2,6,0.295773,0.30922,0,0.003862,0.003862,0.000168,0,25,91,1,1,0.009717,1405.964111,-473.952301
119388,Pierre de Rache,de Rache,Pierre,Pierre de Rache,1573,France,Lille,1648,France,Lille,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,printer/publisher,FRENCH,1610s,4,4,6,0.319066,0.333244,0,0.008491,0.008491,0.000248,0,7,15,1,6,0.020765,1055.701782,-292.4245
119391,Nicolas de Rache,de Rache,Nicolas,Nicolas de Rache,1615,France,Lille,1685,France,Lille,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low Countries,Low Countries,,,,Male or Unspecified,printer/publisher,FRENCH,1640s,1,1,1,1,1,0,0,0,0.000484,2,19,25,0,0,0.00028,1443.474854,1522.842285
119440,John Heigham,Heigham,John,John Heigham,,,,,,,0,0,1,0,0,4,0,0,0,27,5,0,0,27,0,0,2,0,0,0,0,0,0,4,21,3,1,0,0,,,English College Press,Britain,,Male or Unspecified,printer/publisher,ENGLISH,1610s,36,87,5,0.370906,0.395203,0.003374,0.046753,0.046753,0.001935,0,3,8,0.177778,112,0.116395,719.787781,507.503143
119441,Robert Persons,Persons,Robert,Robert Persons,1546,Britain,Somerset,1610,Italy,Roma,0,0,7,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,5,1,1,0,0,0,0,0,Britain,Italy,English College Press,Britain,founder,Male or Unspecified,author,ENGLISH,1580s,2,3,7,0.226045,0.234908,0.000948,0.000132,0.000132,0.000348,0,10,77,0,0,0.000913,-1037.289429,1814.633789
119451,Gilles Schondonch,Schondonch,Gilles,Gilles Schondonch,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,Male or Unspecified,commentator/eulogist,LATIN,1580s,3,3,6,0.300984,0.320106,0,0.006743,0.006743,0.000209,0,10,19,1,3,0.017963,-539.859314,1406.935303
119458,Christopher Cusack,Cusack,Christopher,Christopher Cusack,1560,,,1624,,,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,Male or Unspecified,Multi,Multi,Multi,4,4,5,0.3457,0.369195,0.000003,0.014902,0.014902,0.000264,0,1,85,0.666667,4,0.03769,477.503296,700.10199
119459,Francis Nugent,Nugent,Francis,Francis Nugent,1569,,,1635,France,Charleville,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,,Low Countries,,,,Male or Unspecified,author,LATIN,1600s,3,4,5,0.340871,0.354593,0.00001,0.010789,0.010789,0.000215,0,1,8,0.666667,2,0.026331,754.27655,1029.983276
119466,Louis Richeome,Richeome,Louis,Louis Richeome,1544,France,Digne-les-Bains,1625,France,Bordeaux,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,France,France,,,,Male or Unspecified,author,FRENCH,1590s,6,11,5,0.339404,0.364106,0,0.01477,0.01477,0.00034,0,10,42,1,15,0.038066,-423.997986,1014.440369
119467,Gregorius XIV,Gregorius XIV,,Gregorius XIV,1535,,,1591,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1590s,4,4,5,0.336286,0.352797,0,0.012742,0.012742,0.000236,0,10,19,1,6,0.031821,203.149063,1342.226929
119469,Paul Du Mont,Du Mont,Paul,Paul Du Mont,1532,France,Douai,1602,France,Douai,0,0,1,0,0,0,0,0,0,0,40,0,0,0,35,0,6,0,0,3,5,10,17,4,2,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,translator,FRENCH,1590s,83,262,5,0.409018,0.441228,0.009709,0.104859,0.104859,0.003396,0,10,7,0.192771,656,0.259721,90.614258,1048.586914
119472,Mattia Bellintani,Bellintani,Mattia,Mattia Bellintani,1534,Italy,Brescia,1611,Italy,Brescia,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Italy,Italy,,,,Male or Unspecified,author,FRENCH,1610s,5,10,5,0.343902,0.358634,0,0.013795,0.013795,0.000308,0,25,45,1,10,0.032979,1004.420898,436.426636
119476,Jacques Bourgeois,Bourgeois,Jacques,Jacques Bourgeois,,,,1600,France,Douai,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1,2,0,0,0,0,0,0,,Low Countries,,,,Male or Unspecified,author,Multi,1590s,1,3,6,0.291566,0.310789,0,0.004694,0.004694,0.00012,0,10,77,0,0,0.013123,-180.974747,1816.122192
119493,Laurentius Surius,Surius,Laurentius,Laurentius Surius,1523,Germany,Lübeck,1578,Germany,Köln,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Holy Roman Empire,Holy Roman Empire,,,,Male or Unspecified,Multi,FRENCH,1600s,6,12,5,0.351328,0.372927,0,0.016578,0.016578,0.000353,0,1,32,1,15,0.042014,-575.792542,654.539124
119505,Symeon the Metaphrast,the Metaphrast,Symeon,Symeon the Metaphrast,,,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1600s,15,22,5,0.353692,0.37752,0.000052,0.023921,0.023921,0.000732,0,1,42,0.590476,62,0.060812,-374.19751,747.735779
119507,Guillaume Gazet,Gazet,Guillaume,Guillaume Gazet,1554,France,Aire-sur-la-Lys,1612,France,Arras,6,0,5,0,1,4,1,0,0,0,0,0,0,1,8,0,4,0,0,0,0,1,6,2,3,0,0,1,0,Low Countries,Low Countries,,,,Male or Unspecified,approbator,FRENCH,1590s,34,55,5,0.378368,0.407114,0.000946,0.044557,0.044557,0.001581,0,10,42,0.249554,140,0.113902,-28.66773,741.345337
119510,François Richardot,Richardot,François,François Richardot,1507,France,Morey,1574,France,Arras,0,1,7,0,0,0,0,0,0,0,0,2,0,0,4,0,6,0,0,3,5,0,0,2,0,0,0,0,0,France,Low Countries,,,,Male or Unspecified,author,LATIN,1570s,21,32,5,0.359334,0.390789,0.001799,0.028478,0.028478,0.001047,0,10,91,0.37619,79,0.077119,-350.251709,1222.124023
119511,Jean de Cartheny,de Cartheny,Jean,Jean de Cartheny,1520,France,Valenciennes,1578,France,Cambrai,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,translator,FRENCH,Multi,1,3,6,0.291566,0.310789,0,0.004694,0.004694,0.00012,0,10,77,0,0,0.013123,-7.178148,1952.074341
119519,Fulvio Androzzi,Androzzi,Fulvio,Fulvio Androzzi,1523,,,1575,,,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,1,4,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1600s,14,20,5,0.388037,0.413293,0.000801,0.034498,0.034498,0.000754,0,3,8,0.428571,39,0.088556,391.917084,831.408203
119520,Antoine Gazet,Gazet,Antoine,Antoine Gazet,,,,,,,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,1,1,2,0,0,0,0,0,,,,,,Male or Unspecified,translator,LATIN,1600s,14,18,5,0.378229,0.403699,0.000416,0.031541,0.031541,0.000705,0,10,8,0.527473,48,0.080567,195.117645,927.097412
119521,Bernardino da Balbano,da Balbano,Bernardino,Bernardino da Balbano,,Italy,Balvano,1558,Italy,Potenza,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Italy,Italy,,,,Male or Unspecified,author,LATIN,1600s,5,5,6,0.336562,0.350764,0,0.010516,0.010516,0.00031,0,10,8,1,10,0.025915,682.934326,1051.280518
119546,Hendrik Herp,Herp,Hendrik,Hendrik Herp,,Netherlands,Erp,1477,Belgium,Mechelen,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,ENGLISH,1600s,2,2,7,0.211079,0.215611,0,0.000032,0.000032,0.000321,0,3,96,1,1,0.000678,2041.641846,-497.672638
119547,Frans Vervoort,Vervoort,Frans,Frans Vervoort,1490,Belgium,Mechelen,1555,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low Countries,,,,,Male or Unspecified,author,FRENCH,1570s,1,1,6,0.291566,0.310789,0,0.004694,0.004694,0.00012,0,10,77,0,0,0.013123,-941.956299,1572.115845
119548,Johann Tauler,Tauler,Johann,Johann Tauler,1300,France,Strasbourg,1361,France,Strasbourg,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,Holy Roman Empire,Holy Roman Empire,,,,Male or Unspecified,author,LATIN,1560s,6,7,6,0.314032,0.334667,0.000794,0.006535,0.006535,0.000423,0,11,46,0.666667,10,0.019882,-831.611206,1133.444336
119556,Philippe Bosquier,Bosquier,Philippe,Philippe Bosquier,1562,Belgium,Mons,1636,France,Avesnes-sur-Helpe,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,8,3,2,1,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1600s,21,33,5,0.380193,0.411341,0.004787,0.033775,0.033775,0.001205,0,9,43,0.285714,60,0.088961,600.73291,778.978333
119565,Claude de Bassecourt,de Bassecourt,Claude,Claude de Bassecourt,,,,,,,0,0,0,0,1,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,Male or Unspecified,translator,FRENCH,1590s,11,14,5,0.340249,0.366138,0.000003,0.018494,0.018494,0.000546,0,1,42,0.836364,46,0.047474,-366.485443,850.592896
119570,Raymundus de Capua,de Capua,Raymundus,Raymundus de Capua,1330,Italy,Capua,1399,Germany,Nürnberg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Italy,Holy Roman Empire,,,,Male or Unspecified,author,ENGLISH,1600s,3,3,6,0.297533,0.308065,0,0.002754,0.002754,0.000238,0,3,8,1,3,0.007467,858.967529,1326.831299
119578,Charles Blendecq,Blendecq,Charles,Charles Blendecq,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,translator,FRENCH,1570s,5,5,6,0.31553,0.334512,0,0.00978,0.00978,0.00028,0,10,6,1,10,0.025939,-128.191147,1575.686646
119579,Ferry de Locre,de Locre,Ferry,Ferry de Locre,1571,France,Saint-Pol-sur-Ternoise,1614,France,Arras,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,FRENCH,1610s,3,3,6,0.29169,0.303846,0,0.004124,0.004124,0.000225,0,3,43,1,3,0.010076,1081.108521,1032.285889
119587,Louis de Berlaymont,de Berlaymont,Louis,Louis de Berlaymont,1512,Belgium,Brussel,1596,Belgium,Mons,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,dedicatee,LATIN,1580s,7,7,6,0.306016,0.326203,0,0.010125,0.010125,0.000361,0,10,46,1,21,0.02754,-315.339844,1535.297607
119591,Emerio de Bonis,de Bonis,Emerio,Emerio de Bonis,1531,Italy,Guastalla,1595,Italy,Napoli,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Italy,Italy,,,,Male or Unspecified,author,FRENCH,1590s,2,2,5,0.339967,0.362894,0,0.011127,0.011127,0.000173,0,1,44,1,1,0.028533,-924.77832,477.563324
119593,Bonaventura,Bonaventura,,Bonaventura,1221,,,1274,,,0,0,13,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0,0,0,1,2,2,1,1,4,1,1,,,,,,Male or Unspecified,author,LATIN,1630s,23,33,5,0.400312,0.426415,0.00652,0.047433,0.047433,0.001247,0,1,21,0.233202,59,0.121218,430.111237,109.868462
119594,François Gilbert de La Brosse,de La Brosse,François Gilbert,François Gilbert de La Brosse,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,Male or Unspecified,translator,FRENCH,Multi,3,4,5,0.342981,0.365545,0.000003,0.01171,0.01171,0.000253,0,1,31,0.666667,2,0.030168,-469.869385,-114.178833
119595,Luis de Granada,de Granada,Luis,Luis de Granada,1504,Spain,Granada,1588,Portugal,Lisboa,0,0,33,1,0,0,0,0,0,0,0,0,0,5,17,0,6,6,5,1,4,4,8,3,5,4,0,0,0,Iberian Union,Iberian Union,,,,Male or Unspecified,author,FRENCH,1590s,50,107,5,0.412475,0.441919,0.028179,0.070811,0.070811,0.002353,0,10,30,0.195102,239,0.180099,-55.699829,794.578552
119596,François de Belleforest,de Belleforest,François,François de Belleforest,1530,France,Hautes-Pyrénées,1583,France,Paris,0,0,0,0,1,1,0,0,0,0,4,0,0,0,6,0,0,0,0,0,1,1,1,2,0,1,0,0,0,France,France,,,,Male or Unspecified,translator,FRENCH,1600s,12,19,6,0.324008,0.346626,0.000259,0.012885,0.012885,0.00067,0,10,42,0.333333,22,0.036603,-558.716492,1068.833252
119602,Nicolaus Lapidanus,Lapidanus,Nicolaus,Nicolaus Lapidanus,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,printer/publisher,LATIN,1560s,2,2,7,0.232137,0.238949,0,0.000349,0.000349,0.000232,0,10,23,1,1,0.001516,119.603134,2049.053467
119603,Julian of Toledo,of Toledo,Julian,Julian of Toledo,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1560s,2,2,6,0.262821,0.275537,0,0.000876,0.000876,0.00019,0,10,17,1,1,0.002803,-413.85611,2032.241455
119604,Epo Boetius,Boetius,Epo,Epo Boetius,1529,Netherlands,Leeuwarden,1599,France,Douai,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,4,2,1,0,0,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1570s,3,9,6,0.301559,0.321447,0.000205,0.005449,0.005449,0.000248,0,10,17,0.333333,1,0.015631,-157.775665,1862.478882
119605,Mattheus Galenus,Galenus,Mattheus,Mattheus Galenus,1528,Netherlands,Westkapelle,1573,France,Douai,0,0,11,0,0,0,0,0,0,0,0,2,2,0,3,0,8,0,0,6,4,1,0,1,1,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1560s,32,56,5,0.378858,0.408943,0.001364,0.046168,0.046168,0.001351,0,10,17,0.387097,192,0.119325,-11.886726,1218.234619
119607,Etienne Lagache,Lagache,Etienne,Etienne Lagache,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,printer/publisher,FRENCH,1560s,9,9,6,0.293444,0.307,0,0.009771,0.009771,0.000405,0,10,17,1,36,0.025135,192.744293,1619.200073
119608,Christophe Plantin,Plantin,Christophe,Christophe Plantin,,,,1589,,,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,1,0,0,0,,,Plantin,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1560s,5,9,6,0.293865,0.309618,0.000596,0.002604,0.002604,0.000457,0,11,88,0.4,4,0.009568,-1446.39209,508.435547
119609,Louis Dutailly,Dutailly,Louis,Louis Dutailly,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1560s,1,1,6,0.256699,0.268455,0,0.000732,0.000732,0.000119,0,10,17,0,0,0.002164,-535.494019,2008.136597
119610,Alexandre Le Blancq,Le Blancq,Alexandre,Alexandre Le Blancq,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,translator,FRENCH,1570s,2,2,6,0.276541,0.289325,0,0.00204,0.00204,0.000161,0,10,23,1,1,0.005568,192.45903,1961.176758
119625,Nicolas de Leuze,de Leuze,Nicolas,Nicolas de Leuze,,Belgium,Frasnes-lez-Buissenal,1598,,,2,0,0,0,0,6,0,0,0,0,4,0,0,0,9,0,3,0,0,0,3,1,3,3,1,1,0,0,0,Low Countries,,,,,Male or Unspecified,compiler/editor/revisor,FRENCH,Multi,5,15,5,0.357954,0.38674,0.000255,0.017503,0.017503,0.000328,0,10,8,0.4,4,0.047427,-395.249939,811.098572
119629,Augustine of Hippo,of Hippo,Augustine,Augustine of Hippo,,,,,,,0,0,26,0,0,0,0,0,0,0,0,0,0,1,4,0,21,0,0,0,1,0,1,5,9,6,4,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,37,121,5,0.402276,0.430748,0.003039,0.065625,0.065625,0.001638,0,7,2,0.33033,220,0.164822,32.666149,484.997437
119630,Jean d'Albin de Valsergues,d'Albin de Valsergues,Jean,Jean d'Albin de Valsergues,,France,Toulouse,1566,France,Toulouse,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,France,France,,,,Male or Unspecified,author,ENGLISH,1570s,3,3,6,0.291856,0.311602,0,0.004985,0.004985,0.000275,0,10,77,1,3,0.014466,-885.546814,1635.502075
119631,William Carter,Carter,William,William Carter,1548,,,1584,,,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,printer/publisher,ENGLISH,1570s,6,9,6,0.302806,0.322756,0.000213,0.005995,0.005995,0.00047,0,10,77,0.333333,5,0.017603,-764.798645,1459.433594
119632,John Fowler,Fowler,John,John Fowler,1537,Britain,Bristol,1579,Belgium,Namur,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,7,0,0,0,3,0,0,5,0,0,0,0,0,Britain,Low Countries,Fowler,Britain,founder,Male or Unspecified,printer/publisher,LATIN,1600s,22,29,5,0.348758,0.377626,0.000515,0.025468,0.025468,0.001158,0,10,67,0.30303,70,0.067994,-399.17569,1154.262939
119634,Thomas Stapleton,Stapleton,Thomas,Thomas Stapleton,1535,Britain,Henfield,1598,Belgium,Leuven,12,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,5,9,0,2,1,0,0,0,0,Britain,Low Countries,,,,Male or Unspecified,approbator,LATIN,1580s,56,102,5,0.381608,0.416073,0.003194,0.068045,0.068045,0.002309,0,10,84,0.251948,388,0.173549,-64.219246,1082.406738
119635,Jan Van Passchen,Van Passchen,Jan,Jan Van Passchen,,,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,Multi,4,6,5,0.321417,0.340415,0.000083,0.007839,0.007839,0.000274,0,10,8,0.333333,2,0.021494,371.696777,1260.439697
119636,Richard Bristow,Bristow,Richard,Richard Bristow,1538,Britain,Worcester,1581,,,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,1,2,0,0,0,0,Britain,,,,,Male or Unspecified,author,LATIN,1610s,11,13,5,0.359145,0.38222,0.000265,0.022404,0.022404,0.000606,0,10,67,0.472727,26,0.057277,-305.655609,735.304993
119639,Matthieu de Launoy,de Launoy,Matthieu,Matthieu de Launoy,1537,France,La Ferté-Alais,1608,,,0,0,4,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,France,,,,,Male or Unspecified,author,FRENCH,1570s,11,17,5,0.354487,0.383797,0.000455,0.023883,0.023883,0.000536,0,10,23,0.709091,39,0.062405,-326.632751,1287.59375
119640,Henri Pennetier,Pennetier,Henri,Henri Pennetier,,,,,,,0,0,4,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1570s,11,17,5,0.354487,0.383797,0.000455,0.023883,0.023883,0.000536,0,10,23,0.709091,39,0.062405,-281.889221,1270.573608
119641,Jean de Mouronval,de Mouronval,Jean,Jean de Mouronval,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,FRENCH,1570s,7,7,6,0.291235,0.303902,0,0.007401,0.007401,0.000349,0,10,23,1,21,0.018623,-87.947311,1628.651978
119643,Gregory Martin,Martin,Gregory,Gregory Martin,1542,Britain,Guestling,1582,France,Reims,0,0,3,1,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,Britain,France,,,,Male or Unspecified,author,ENGLISH,1600s,15,15,5,0.34858,0.376715,0.001135,0.022569,0.022569,0.000795,0,10,67,0.361905,38,0.059338,-350.43689,1052.144043
119648,André du Crocquet,du Crocquet,André,André du Crocquet,1540,France,Douai,1580,France,Valenciennes,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,5,0,0,0,4,0,0,0,1,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1570s,4,8,5,0.324367,0.347585,0.000158,0.010929,0.010929,0.000253,0,10,17,0.5,3,0.029387,409.756836,1418.461914
119655,Petrus Bacherius,Bacherius,Petrus,Petrus Bacherius,1517,Belgium,Gent,1601,Belgium,Gent,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,Multi,11,11,5,0.354059,0.383268,0.000829,0.01836,0.01836,0.000539,0,10,1,0.836364,46,0.051116,-63.271942,1534.061646
119660,Franciscus Costerus,Costerus,Franciscus,Franciscus Costerus,1532,Belgium,Mechelen,1619,Belgium,Brussel,0,0,11,0,0,0,0,0,0,0,0,0,0,1,4,0,6,0,0,0,0,3,4,3,1,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1590s,7,15,5,0.379559,0.402195,0.001261,0.02539,0.02539,0.000496,0,10,39,0.380952,8,0.064482,-470.121063,811.138367
119667,Johannes Costerius,Costerius,Johannes,Johannes Costerius,,Belgium,Aalst,1580,France,Douai,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,Multi,LATIN,Multi,4,4,5,0.347634,0.364748,0.00014,0.011439,0.011439,0.000268,0,1,41,0.666667,4,0.029968,412.705505,482.393524
119669,Noël Taillepied,Taillepied,Noël,Noël Taillepied,1540,,,1589,France,Angers,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,France,,,,Male or Unspecified,author,FRENCH,Multi,2,3,6,0.291607,0.311033,0,0.004822,0.004822,0.00021,0,10,77,1,1,0.013711,-580.019165,1711.374023
119670,Jérome-Hermès Bolsec,Bolsec,Jérome-Hermès,Jérome-Hermès Bolsec,,France,Paris,1585,France,Lyon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,France,France,,,,Male or Unspecified,author,FRENCH,1580s,2,2,6,0.291607,0.311033,0,0.004822,0.004822,0.00021,0,10,77,1,1,0.013711,-785.433838,1666.216553
119671,Nicolas de Formanoir,de Formanoir,Nicolas,Nicolas de Formanoir,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,Male or Unspecified,author,DUTCH,1580s,1,2,7,0.232084,0.238624,0,0.00034,0.00034,0.000125,0,10,23,0,0,0.001181,-7.917366,2072.387939
